 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
12375.2754    4.0000    0.7633    0.7560    1.7722    1.0357    3.6885    0.4901  1.9050E-03 -22451.2598  9.2526E-01
12376.5996    4.0000    0.7633    0.7558    1.7757    1.0371    3.6886    0.4905  1.8044E-03 -22451.2598  9.0747E-01
12377.9229    4.0000    0.7633    0.7556    1.7794    1.0386    3.6888    0.4908  1.7147E-03 -22451.2598  8.8871E-01
12379.2471    4.0000    0.7633    0.7553    1.7831    1.0402    3.6889    0.4912  1.6353E-03 -22451.2598  8.6907E-01
12380.5713    4.0000    0.7633    0.7551    1.7869    1.0419    3.6891    0.4915  1.5652E-03 -22451.2598  8.4860E-01
12381.8955    4.0000    0.7633    0.7549    1.7908    1.0436    3.6892    0.4919  1.5039E-03 -22451.2598  8.2740E-01
12383.2197    4.0000    0.7633    0.7546    1.7948    1.0455    3.6892    0.4922  1.4507E-03 -22451.2598  8.0553E-01
12384.5439    4.0000    0.7633    0.7544    1.7988    1.0474    3.6893    0.4925  1.4052E-03 -22451.2598  7.8306E-01
12385.8682    4.0000    0.7633    0.7541    1.8030    1.0494    3.6893    0.4929  1.3670E-03 -22451.2598  7.6007E-01
12387.1914    4.0000    0.7633    0.7539    1.8072    1.0515    3.6893    0.4932  1.3357E-03 -22451.2598  7.3664E-01
12388.5156    4.0000    0.7633    0.7536    1.8116    1.0538    3.6893    0.4936  1.3110E-03 -22451.2598  7.1283E-01
12389.8398    4.0000    0.7633    0.7534    1.8160    1.0561    3.6892    0.4939  1.2928E-03 -22451.2598  6.8871E-01
12391.1641    4.0000    0.7633    0.7531    1.8205    1.0585    3.6891    0.4942  1.2810E-03 -22451.2598  6.6437E-01
12392.4883    4.0000    0.7633    0.7528    1.8251    1.0610    3.6890    0.4946  1.2755E-03 -22451.2598  6.3985E-01
12393.8125    4.0000    0.7633    0.7526    1.8297    1.0636    3.6889    0.4949  1.2763E-03 -22451.2598  6.1524E-01
12395.1357    4.0000    0.7633    0.7523    1.8345    1.0664    3.6887    0.4953  1.2835E-03 -22451.2598  5.9060E-01
12396.4600    4.0000    0.7633    0.7520    1.8394    1.0692    3.6885    0.4956  1.2975E-03 -22451.2598  5.6598E-01
12397.7842    4.0000    0.7633    0.7517    1.8443    1.0722    3.6883    0.4959  1.3183E-03 -22451.2598  5.4145E-01
12399.1084    4.0000    0.7633    0.7514    1.8493    1.0753    3.6880    0.4963  1.3465E-03 -22451.2598  5.1707E-01
12400.4326    4.0000    0.7633    0.7511    1.8544    1.0784    3.6877    0.4966  1.3824E-03 -22451.2598  4.9290E-01
12401.7568    4.0000    0.7633    0.7508    1.8596    1.0818    3.6873    0.4970  1.4267E-03 -22451.2598  4.6899E-01
12403.0801    4.0000    0.7633    0.7505    1.8649    1.0852    3.6869    0.4973  1.4802E-03 -22451.2598  4.4539E-01
12404.4043    4.0000    0.7633    0.7502    1.8703    1.0888    3.6865    0.4976  1.5436E-03 -22451.2598  4.2215E-01
12405.7285    4.0000    0.7633    0.7499    1.8757    1.0924    3.6860    0.4980  1.6181E-03 -22451.2598  3.9932E-01
12407.0527    4.0000    0.7633    0.7496    1.8813    1.0963    3.6855    0.4983  1.7049E-03 -22451.2598  3.7695E-01
12408.3770    4.0000    0.7633    0.7492    1.8869    1.1002    3.6849    0.4987  1.8054E-03 -22451.2598  3.5508E-01
12409.7012    4.0000    0.7633    0.7489    1.8926    1.1043    3.6843    0.4990  1.9214E-03 -22451.2598  3.3374E-01
12411.0244    4.0000    0.7633    0.7485    1.8985    1.1085    3.6836    0.4993  2.0548E-03 -22451.2598  3.1299E-01
12412.3486    4.0000    0.7633    0.7482    1.9044    1.1129    3.6829    0.4997  2.2081E-03 -22451.2598  2.9284E-01
12413.6729    4.0000    0.7633    0.7478    1.9103    1.1174    3.6822    0.5000  2.3840E-03 -22451.2598  2.7334E-01
12414.9971    4.0000    0.7633    0.7474    1.9164    1.1220    3.6813    0.5004  2.5858E-03 -22451.2598  2.5452E-01
12416.3213    4.0000    0.7633    0.7471    1.9226    1.1268    3.6805    0.5007  2.8171E-03 -22451.2598  2.3639E-01
12417.6455    4.0000    0.7633    0.7467    1.9288    1.1318    3.6796    0.5011  3.0825E-03 -22451.2598  2.1898E-01
12418.9697    4.0000    0.7633    0.7462    1.9352    1.1369    3.6786    0.5014  3.3871E-03 -22451.2598  2.0232E-01
12420.2930    4.0000    0.7633    0.7458    1.9416    1.1421    3.6776    0.5017  3.7369E-03 -22451.2598  1.8642E-01
12421.6172    4.0000    0.7633    0.7454    1.9481    1.1476    3.6765    0.5021  4.1391E-03 -22451.2598  1.7128E-01
12422.9414    4.0000    0.7633    0.7450    1.9547    1.1531    3.6754    0.5024  4.6019E-03 -22451.2598  1.5692E-01
12424.2656    4.0000    0.7633    0.7445    1.9614    1.1589    3.6742    0.5028  5.1351E-03 -22451.2598  1.4335E-01
12425.5898    4.0000    0.7633    0.7440    1.9682    1.1648    3.6729    0.5031  5.7501E-03 -22451.2598  1.3056E-01
12426.9141    4.0000    0.7633    0.7435    1.9751    1.1709    3.6716    0.5034  6.4604E-03 -22451.2598  1.1855E-01
12428.2373    4.0000    0.7633    0.7430    1.9821    1.1771    3.6702    0.5038  7.2818E-03 -22451.2598  1.0731E-01
12429.5615    4.0000    0.7633    0.7425    1.9892    1.1835    3.6688    0.5041  8.2328E-03 -22451.2598  9.6840E-02
12430.8857    4.0000    0.7633    0.7420    1.9963    1.1901    3.6673    0.5045  9.3353E-03 -22451.2598  8.7114E-02
12432.2100    4.0000    0.7633    0.7415    2.0036    1.1969    3.6657    0.5048  1.0615E-02 -22451.2598  7.8116E-02
12433.5342    4.0000    0.7633    0.7409    2.0110    1.2039    3.6641    0.5051  1.2103E-02 -22451.2598  6.9824E-02
12434.8584    4.0000    0.7633    0.7403    2.0184    1.2111    3.6623    0.5055  1.3834E-02 -22451.2598  6.2214E-02
12436.1816    4.0000    0.7633    0.7397    2.0260    1.2184    3.6605    0.5058  1.5850E-02 -22451.2598  5.5257E-02
12437.5059    4.0000    0.7633    0.7391    2.0336    1.2260    3.6587    0.5062  1.8203E-02 -22451.2598  4.8923E-02
12438.8301    4.0000    0.7633    0.7384    2.0414    1.2337    3.6567    0.5065  2.0951E-02 -22451.2598  4.3179E-02
12440.1543    4.0000    0.7633    0.7377    2.0493    1.2417    3.6547    0.5068  2.4164E-02 -22451.2598  3.7991E-02
12441.4785    4.0000    0.7633    0.7370    2.0572    1.2499    3.6526    0.5072  2.7926E-02 -22451.2598  3.3324E-02
12442.8027    4.0000    0.7633    0.7363    2.0653    1.2583    3.6504    0.5075  3.2335E-02 -22451.2598  2.9142E-02
12444.1260    4.0000    0.7633    0.7356    2.0735    1.2669    3.6482    0.5079  3.7508E-02 -22451.2598  2.5410E-02
12445.4502    4.0000    0.7633    0.7348    2.0818    1.2758    3.6458    0.5082  4.3584E-02 -22451.2598  2.2091E-02
12446.7744    4.0000    0.7633    0.7339    2.0902    1.2848    3.6434    0.5085  5.0731E-02 -22451.2598  1.9152E-02
12448.0986    4.0000    0.7633    0.7331    2.0988    1.2942    3.6409    0.5089  5.9145E-02 -22451.2598  1.6557E-02
12449.4229    4.0000    0.7633    0.7322    2.1074    1.3037    3.6383    0.5092  6.9062E-02 -22451.2598  1.4276E-02
12450.7471    4.0000    0.7633    0.7313    2.1162    1.3135    3.6356    0.5096  8.0765E-02 -22451.2598  1.2276E-02
12452.0703    4.0000    0.7633    0.7303    2.1251    1.3236    3.6327    0.5099  9.4593E-02 -22451.2598  1.0530E-02
12453.3945    4.0000    0.7633    0.7293    2.1342    1.3340    3.6298    0.5103  1.1095E-01 -22451.2598  9.0087E-03
12454.7188    4.0000    0.7633    0.7282    2.1434    1.3446    3.6268    0.5106  1.3032E-01 -22451.2598  7.6884E-03
12456.0430    4.0000    0.7633    0.7271    2.1528    1.3555    3.6237    0.5109  1.5330E-01 -22451.2598  6.5456E-03
12457.3672    4.0000    0.7633    0.7259    2.1623    1.3667    3.6205    0.5113  1.8060E-01 -22451.2598  5.5592E-03
12458.6914    5.0000    0.7633    0.7247    2.1720    1.3782    3.6171    0.5116  2.1306E-01 -22451.2598  4.7101E-03
12458.7900    5.0000    0.7633    0.7246    2.1825    1.3851    3.6164    0.5116  2.1296E-01 -22451.2598  4.5680E-03
12458.8867    5.0000    0.7633    0.7245    2.1930    1.3919    3.6156    0.5116  2.1287E-01 -22451.2598  4.4299E-03
12458.9814    5.0000    0.7633    0.7244    2.2036    1.3987    3.6148    0.5116  2.1277E-01 -22451.2598  4.2956E-03
12459.0742    5.0000    0.7633    0.7243    2.2141    1.4056    3.6140    0.5116  2.1266E-01 -22451.2598  4.1650E-03
12459.1650    5.0000    0.7633    0.7242    2.2246    1.4124    3.6132    0.5116  2.1256E-01 -22451.2598  4.0381E-03
12459.2539    5.0000    0.7633    0.7241    2.2352    1.4192    3.6124    0.5116  2.1245E-01 -22451.2598  3.9147E-03
12459.3418    5.0000    0.7633    0.7240    2.2457    1.4261    3.6116    0.5116  2.1234E-01 -22451.2598  3.7948E-03
12459.4268    5.0000    0.7633    0.7238    2.2562    1.4330    3.6108    0.5116  2.1223E-01 -22451.2598  3.6782E-03
12459.5107    5.0000    0.7633    0.7237    2.2668    1.4398    3.6100    0.5116  2.1212E-01 -22451.2598  3.5649E-03
12459.5928    5.0000    0.7633    0.7236    2.2773    1.4467    3.6092    0.5116  2.1200E-01 -22451.2598  3.4548E-03
12459.6738    5.0000    0.7633    0.7235    2.2878    1.4536    3.6084    0.5116  2.1188E-01 -22451.2598  3.3478E-03
12459.7529    5.0000    0.7633    0.7234    2.2983    1.4605    3.6076    0.5116  2.1176E-01 -22451.2598  3.2438E-03
12459.8301    5.0000    0.7633    0.7233    2.3089    1.4674    3.6068    0.5116  2.1164E-01 -22451.2598  3.1428E-03
12459.9062    5.0000    0.7633    0.7231    2.3194    1.4743    3.6060    0.5116  2.1152E-01 -22451.2598  3.0446E-03
12459.9805    5.0000    0.7633    0.7230    2.3299    1.4812    3.6051    0.5116  2.1139E-01 -22451.2598  2.9492E-03
12460.0527    5.0000    0.7633    0.7229    2.3405    1.4881    3.6043    0.5116  2.1126E-01 -22451.2598  2.8564E-03
12460.1240    5.0000    0.7633    0.7227    2.3510    1.4950    3.6035    0.5116  2.1112E-01 -22451.2598  2.7664E-03
12460.1943    5.0000    0.7633    0.7226    2.3615    1.5020    3.6027    0.5116  2.1099E-01 -22451.2598  2.6788E-03
12460.2627    5.0000    0.7633    0.7225    2.3720    1.5089    3.6018    0.5116  2.1085E-01 -22451.2598  2.5938E-03
12460.3301    5.0000    0.7633    0.7223    2.3826    1.5159    3.6010    0.5116  2.1071E-01 -22451.2598  2.5112E-03
12460.3965    5.0000    0.7633    0.7222    2.3931    1.5228    3.6001    0.5116  2.1056E-01 -22451.2598  2.4309E-03
12460.4609    5.0000    0.7633    0.7220    2.4036    1.5298    3.5993    0.5116  2.1042E-01 -22451.2598  2.3529E-03
12460.5234    5.0000    0.7633    0.7219    2.4142    1.5367    3.5984    0.5116  2.1027E-01 -22451.2598  2.2772E-03
12460.5859    5.0000    0.7633    0.7217    2.4247    1.5437    3.5976    0.5116  2.1011E-01 -22451.2598  2.2036E-03
12460.6465    5.0000    0.7633    0.7216    2.4352    1.5507    3.5967    0.5116  2.0996E-01 -22451.2598  2.1322E-03
12460.7061    5.0000    0.7633    0.7214    2.4457    1.5577    3.5959    0.5116  2.0980E-01 -22451.2598  2.0628E-03
12460.7646    5.0000    0.7633    0.7212    2.4563    1.5647    3.5950    0.5116  2.0963E-01 -22451.2598  1.9954E-03
12460.8213    5.0000    0.7633    0.7211    2.4668    1.5717    3.5941    0.5116  2.0947E-01 -22451.2598  1.9300E-03
12460.8779    5.0000    0.7633    0.7209    2.4773    1.5787    3.5933    0.5116  2.0930E-01 -22451.2598  1.8664E-03
12460.9326    5.0000    0.7633    0.7207    2.4879    1.5857    3.5924    0.5116  2.0913E-01 -22451.2598  1.8047E-03
12460.9863    5.0000    0.7633    0.7206    2.4984    1.5927    3.5915    0.5116  2.0895E-01 -22451.2598  1.7447E-03
12461.0391    5.0000    0.7633    0.7204    2.5089    1.5997    3.5906    0.5116  2.0877E-01 -22451.2598  1.6865E-03
12461.0908    5.0000    0.7633    0.7202    2.5194    1.6067    3.5898    0.5116  2.0858E-01 -22451.2598  1.6301E-03
12461.1416    5.0000    0.7633    0.7200    2.5300    1.6138    3.5889    0.5116  2.0840E-01 -22451.2598  1.5752E-03
12461.1904    5.0000    0.7633    0.7198    2.5405    1.6208    3.5880    0.5116  2.0820E-01 -22451.2598  1.5220E-03
12461.2393    5.0000    0.7633    0.7196    2.5510    1.6279    3.5871    0.5116  2.0801E-01 -22451.2598  1.4703E-03
12461.2871    5.0000    0.7633    0.7194    2.5616    1.6349    3.5862    0.5116  2.0781E-01 -22451.2598  1.4201E-03
12461.3340    5.0000    0.7633    0.7192    2.5721    1.6420    3.5853    0.5116  2.0760E-01 -22451.2598  1.3714E-03
12461.3799    5.0000    0.7633    0.7190    2.5826    1.6491    3.5844    0.5116  2.0740E-01 -22451.2598  1.3241E-03
12461.4248    5.0000    0.7633    0.7188    2.5931    1.6561    3.5835    0.5116  2.0718E-01 -22451.2598  1.2783E-03
12461.4688    5.0000    0.7633    0.7186    2.6037    1.6632    3.5826    0.5116  2.0697E-01 -22451.2598  1.2337E-03
12461.5117    5.0000    0.7633    0.7184    2.6142    1.6703    3.5817    0.5116  2.0674E-01 -22451.2598  1.1905E-03
12461.5537    5.0000    0.7633    0.7181    2.6247    1.6774    3.5808    0.5116  2.0652E-01 -22451.2598  1.1486E-03
12461.5947    5.0000    0.7633    0.7179    2.6353    1.6845    3.5798    0.5116  2.0629E-01 -22451.2598  1.1080E-03
12461.6357    5.0000    0.7633    0.7177    2.6458    1.6916    3.5789    0.5116  2.0605E-01 -22451.2598  1.0685E-03
12461.6758    5.0000    0.7633    0.7174    2.6563    1.6987    3.5780    0.5116  2.0581E-01 -22451.2598  1.0302E-03
12461.7139    5.0000    0.7633    0.7172    2.6668    1.7058    3.5771    0.5116  2.0556E-01 -22451.2598  9.9312E-04
12461.7520    5.0000    0.7633    0.7169    2.6774    1.7129    3.5761    0.5116  2.0531E-01 -22451.2598  9.5711E-04
12461.7900    5.0000    0.7633    0.7167    2.6879    1.7201    3.5752    0.5116  2.0506E-01 -22451.2598  9.2219E-04
12461.8262    5.0000    0.7633    0.7164    2.6984    1.7272    3.5743    0.5116  2.0480E-01 -22451.2598  8.8832E-04
12461.8623    5.0000    0.7633    0.7161    2.7090    1.7343    3.5733    0.5116  2.0453E-01 -22451.2598  8.5549E-04
12461.8975    5.0000    0.7633    0.7159    2.7195    1.7415    3.5724    0.5116  2.0426E-01 -22451.2598  8.2365E-04
12461.9316    5.0000    0.7633    0.7156    2.7300    1.7486    3.5715    0.5116  2.0398E-01 -22451.2598  7.9278E-04
12461.9658    5.0000    0.7633    0.7153    2.7405    1.7558    3.5705    0.5116  2.0369E-01 -22451.2598  7.6286E-04
12461.9990    5.0000    0.7633    0.7150    2.7511    1.7630    3.5696    0.5116  2.0340E-01 -22451.2598  7.3386E-04
12462.0312    5.0000    0.7633    0.7147    2.7616    1.7701    3.5686    0.5116  2.0311E-01 -22451.2598  7.0575E-04
12462.0635    5.0000    0.7633    0.7144    2.7721    1.7773    3.5676    0.5116  2.0280E-01 -22451.2598  6.7852E-04
12462.0947    5.0000    0.7633    0.7141    2.7827    1.7845    3.5667    0.5116  2.0249E-01 -22451.2598  6.5213E-04
12462.1250    5.0000    0.7633    0.7138    2.7932    1.7917    3.5657    0.5116  2.0218E-01 -22451.2598  6.2657E-04
12462.1553    5.0000    0.7633    0.7135    2.8037    1.7989    3.5648    0.5116  2.0186E-01 -22451.2598  6.0181E-04
12462.1846    5.0000    0.7633    0.7131    2.8142    1.8061    3.5638    0.5116  2.0153E-01 -22451.2598  5.7783E-04
12462.2129    5.0000    0.7633    0.7128    2.8248    1.8133    3.5628    0.5116  2.0119E-01 -22451.2598  5.5461E-04
12462.2412    5.0000    0.7633    0.7125    2.8353    1.8205    3.5619    0.5116  2.0085E-01 -22451.2598  5.3213E-04
12462.2686    5.0000    0.7633    0.7121    2.8458    1.8277    3.5609    0.5116  2.0049E-01 -22451.2598  5.1037E-04
12462.2959    5.0000    0.7633    0.7118    2.8564    1.8349    3.5599    0.5116  2.0014E-01 -22451.2598  4.8931E-04
12462.3223    5.0000    0.7633    0.7114    2.8669    1.8422    3.5589    0.5116  1.9977E-01 -22451.2598  4.6894E-04
12462.3486    5.0000    0.7633    0.7110    2.8774    1.8494    3.5579    0.5116  1.9940E-01 -22451.2598  4.4922E-04
12462.3740    5.0000    0.7633    0.7106    2.8879    1.8566    3.5569    0.5116  1.9901E-01 -22451.2598  4.3016E-04
12462.3984    5.0000    0.7633    0.7102    2.8985    1.8639    3.5560    0.5116  1.9862E-01 -22451.2598  4.1172E-04
12462.4238    5.0000    0.7633    0.7098    2.9090    1.8711    3.5550    0.5116  1.9823E-01 -22451.2598  3.9389E-04
12462.4473    5.0000    0.7633    0.7094    2.9195    1.8784    3.5540    0.5116  1.9782E-01 -22451.2598  3.7667E-04
12462.4707    5.0000    0.7633    0.7090    2.9301    1.8856    3.5530    0.5116  1.9740E-01 -22451.2598  3.6002E-04
12462.4941    5.0000    0.7633    0.7086    2.9406    1.8929    3.5520    0.5116  1.9698E-01 -22451.2598  3.4394E-04
12462.5166    5.0000    0.7633    0.7082    2.9511    1.9002    3.5510    0.5116  1.9654E-01 -22451.2598  3.2842E-04
12462.5381    5.0000    0.7633    0.7077    2.9616    1.9075    3.5499    0.5116  1.9610E-01 -22451.2598  3.1343E-04
12462.5605    5.0000    0.7633    0.7073    2.9722    1.9147    3.5489    0.5116  1.9565E-01 -22451.2598  2.9896E-04
12462.5811    5.0000    0.7633    0.7068    2.9827    1.9220    3.5479    0.5116  1.9518E-01 -22451.2598  2.8501E-04
12462.6025    5.0000    0.7633    0.7063    2.9932    1.9293    3.5469    0.5116  1.9471E-01 -22451.2598  2.7155E-04
12462.6230    5.0000    0.7633    0.7058    3.0038    1.9366    3.5459    0.5116  1.9423E-01 -22451.2598  2.5858E-04
12462.6426    5.0000    0.7633    0.7053    3.0143    1.9439    3.5449    0.5116  1.9373E-01 -22451.2598  2.4608E-04
12462.6621    5.0000    0.7633    0.7048    3.0248    1.9513    3.5438    0.5116  1.9323E-01 -22451.2598  2.3404E-04
12462.6816    5.0000    0.7633    0.7043    3.0353    1.9586    3.5428    0.5116  1.9271E-01 -22451.2598  2.2245E-04
12462.7002    5.0000    0.7633    0.7038    3.0459    1.9659    3.5418    0.5116  1.9219E-01 -22451.2598  2.1130E-04
12462.7188    5.0000    0.7633    0.7033    3.0564    1.9732    3.5408    0.5116  1.9165E-01 -22451.2598  2.0058E-04
12462.7363    5.0000    0.7633    0.7027    3.0669    1.9806    3.5397    0.5116  1.9110E-01 -22451.2598  1.9027E-04
12462.7549    5.0000    0.7633    0.7021    3.0775    1.9879    3.5387    0.5116  1.9054E-01 -22451.2598  1.8036E-04
12462.7715    5.0000    0.7633    0.7016    3.0880    1.9952    3.5376    0.5116  1.8996E-01 -22451.2598  1.7085E-04
12462.7891    5.0000    0.7633    0.7010    3.0985    2.0026    3.5366    0.5116  1.8937E-01 -22451.2598  1.6172E-04
12462.8057    5.0000    0.7633    0.7004    3.1090    2.0100    3.5356    0.5116  1.8877E-01 -22451.2598  1.5297E-04
12462.8223    5.0000    0.7633    0.6998    3.1196    2.0173    3.5345    0.5116  1.8816E-01 -22451.2598  1.4458E-04
12462.8379    5.0000    0.7633    0.6991    3.1301    2.0247    3.5335    0.5116  1.8753E-01 -22451.2598  1.3654E-04
12462.8535    5.0000    0.7633    0.6985    3.1406    2.0321    3.5324    0.5116  1.8689E-01 -22451.2598  1.2886E-04
12462.8691    5.0000    0.7633    0.6979    3.1512    2.0394    3.5313    0.5116  1.8624E-01 -22451.2598  1.2150E-04
12462.8838    5.0000    0.7633    0.6972    3.1617    2.0468    3.5303    0.5116  1.8557E-01 -22451.2598  1.1448E-04
12462.8984    5.0000    0.7633    0.6965    3.1722    2.0542    3.5292    0.5116  1.8488E-01 -22451.2598  1.0777E-04
12462.9131    5.0000    0.7633    0.6958    3.1827    2.0616    3.5282    0.5116  1.8418E-01 -22451.2598  1.0137E-04
12462.9277    5.0000    0.7633    0.6951    3.1933    2.0690    3.5271    0.5116  1.8347E-01 -22451.2598  9.5266E-05
12462.9414    5.0000    0.7633    0.6943    3.2038    2.0764    3.5260    0.5116  1.8274E-01 -22451.2598  8.9455E-05
12462.9551    5.0000    0.7633    0.6936    3.2143    2.0838    3.5249    0.5116  1.8199E-01 -22451.2598  8.3927E-05
12462.9688    5.0000    0.7633    0.6928    3.2249    2.0912    3.5239    0.5116  1.8122E-01 -22451.2598  7.8671E-05
12462.9814    5.0000    0.7633    0.6921    3.2354    2.0987    3.5228    0.5116  1.8044E-01 -22451.2598  7.3680E-05
12462.9941    5.0000    0.7633    0.6913    3.2459    2.1061    3.5217    0.5116  1.7964E-01 -22451.2598  6.8944E-05
12463.0068    5.0000    0.7633    0.6904    3.2564    2.1135    3.5206    0.5116  1.7882E-01 -22451.2598  6.4456E-05
12463.0186    5.0000    0.7633    0.6896    3.2670    2.1210    3.5195    0.5116  1.7799E-01 -22451.2598  6.0207E-05
12463.0312    5.0000    0.7633    0.6887    3.2775    2.1284    3.5184    0.5116  1.7713E-01 -22451.2598  5.6188E-05
12463.0430    5.0000    0.7633    0.6879    3.2880    2.1359    3.5173    0.5116  1.7626E-01 -22451.2598  5.2390E-05
12463.0547    5.0000    0.7633    0.6870    3.2986    2.1433    3.5163    0.5116  1.7537E-01 -22451.2598  4.8806E-05
12463.0654    5.0000    0.7633    0.6861    3.3091    2.1508    3.5152    0.5116  1.7445E-01 -22451.2598  4.5428E-05
12463.0771    5.0000    0.7633    0.6851    3.3196    2.1582    3.5141    0.5116  1.7352E-01 -22451.2598  4.2246E-05
12463.0879    5.0000    0.7633    0.6842    3.3301    2.1657    3.5130    0.5116  1.7256E-01 -22451.2598  3.9254E-05
12463.0986    5.0000    0.7633    0.6832    3.3407    2.1732    3.5118    0.5116  1.7158E-01 -22451.2598  3.6442E-05
12463.1094    5.0000    0.7633    0.6822    3.3512    2.1807    3.5107    0.5116  1.7058E-01 -22451.2598  3.3803E-05
12463.1191    5.0000    0.7633    0.6812    3.3617    2.1882    3.5096    0.5116  1.6956E-01 -22451.2598  3.1330E-05
12463.1289    5.0000    0.7633    0.6801    3.3723    2.1957    3.5085    0.5116  1.6851E-01 -22451.2598  2.9013E-05
12463.1396    5.0000    0.7633    0.6791    3.3828    2.2032    3.5074    0.5116  1.6744E-01 -22451.2598  2.6847E-05
12463.1484    5.0000    0.7633    0.6780    3.3933    2.2107    3.5063    0.5116  1.6634E-01 -22451.2598  2.4824E-05
12463.1582    5.0000    0.7633    0.6768    3.4039    2.2182    3.5051    0.5116  1.6522E-01 -22451.2598  2.2935E-05
12463.1680    5.0000    0.7633    0.6757    3.4144    2.2257    3.5040    0.5116  1.6407E-01 -22451.2598  2.1175E-05
12463.1768    5.0000    0.7633    0.6745    3.4249    2.2332    3.5029    0.5116  1.6289E-01 -22451.2598  1.9536E-05
12463.1855    5.0000    0.7633    0.6733    3.4354    2.2407    3.5018    0.5116  1.6169E-01 -22451.2598  1.8012E-05
12463.1943    5.0000    0.7633    0.6721    3.4460    2.2483    3.5006    0.5116  1.6046E-01 -22451.2598  1.6596E-05
12463.2031    5.0000    0.7633    0.6708    3.4565    2.2558    3.4995    0.5116  1.5920E-01 -22451.2598  1.5281E-05
12463.2109    5.0000    0.7633    0.6695    3.4670    2.2633    3.4984    0.5116  1.5791E-01 -22451.2598  1.4062E-05
12463.2197    5.0000    0.7633    0.6682    3.4776    2.2709    3.4972    0.5116  1.5659E-01 -22451.2598  1.2933E-05
12463.2275    5.0000    0.7633    0.6669    3.4881    2.2785    3.4961    0.5116  1.5524E-01 -22451.2598  1.1888E-05
12463.2354    5.0000    0.7633    0.6655    3.4986    2.2860    3.4949    0.5116  1.5386E-01 -22451.2598  1.0923E-05
12463.2432    5.0000    0.7633    0.6641    3.5091    2.2936    3.4938    0.5116  1.5244E-01 -22451.2598  1.0030E-05
12463.2510    5.0000    0.7633    0.6626    3.5197    2.3012    3.4926    0.5116  1.5100E-01 -22451.2598  9.2068E-06
12463.2578    5.0000    0.7633    0.6611    3.5302    2.3087    3.4914    0.5116  1.4951E-01 -22451.2598  8.4473E-06
12463.2656    5.0000    0.7633    0.6596    3.5407    2.3163    3.4903    0.5116  1.4799E-01 -22451.2598  7.7475E-06
12463.2725    5.0000    0.7633    0.6577    3.5513    2.3233    3.4894    0.5116  1.4441E-01 -22451.2598  7.1181E-06
12463.2793    5.0000    0.7633    0.6550    3.5618    2.3298    3.4888    0.5116  1.3880E-01 -22451.2598  6.4709E-06
12463.2861    5.0000    0.7633    0.6511    3.5723    2.3361    3.4883    0.5116  1.3151E-01 -22451.2598  5.7471E-06
12463.2930    5.0000    0.7633    0.6454    3.5828    2.3420    3.4880    0.5116  1.2172E-01 -22451.2598  4.9084E-06
12463.2979    5.0000    0.7633    0.6390    3.5875    2.3438    3.4882    0.5116  1.1180E-01 -22451.2598  4.2126E-06
12463.3018    5.0000    0.7633    0.6326    3.5906    2.3445    3.4887    0.5116  1.0244E-01 -22451.2598  3.6185E-06
12463.3057    5.0000    0.7633    0.6263    3.5933    2.3448    3.4892    0.5116  9.3505E-02 -22451.2598  3.0931E-06
12463.3086    5.0000    0.7633    0.6200    3.5956    2.3448    3.4898    0.5116  8.4979E-02 -22451.2598  2.6266E-06
12463.3105    5.0000    0.7633    0.6138    3.5977    2.3444    3.4905    0.5116  7.6850E-02 -22451.2598  2.2117E-06
12463.3135    5.0000    0.7633    0.6077    3.5995    2.3438    3.4912    0.5116  6.9107E-02 -22451.2598  1.8428E-06
12463.3154    5.0000    0.7633    0.6016    3.6012    2.3429    3.4921    0.5116  6.1747E-02 -22451.2598  1.5158E-06
12463.3174    5.0000    0.7633    0.5956    3.6027    2.3418    3.4931    0.5116  5.4766E-02 -22451.2598  1.2272E-06
12463.3184    6.0000    0.7633    0.5896    3.6040    2.3401    3.4942    0.5116  4.8036E-02 -22451.2598  9.7726E-07
12463.3203    6.0000    0.7633    0.5837    3.6042    2.3375    3.4956    0.5117  4.1776E-02 -22451.2598  7.6164E-07
12463.3223    6.0000    0.7633    0.5779    3.6044    2.3346    3.4971    0.5118  3.5885E-02 -22451.2598  5.7456E-07
12463.3242    6.0000    0.7633    0.5721    3.6047    2.3314    3.4987    0.5118  3.0368E-02 -22451.2598  4.1543E-07
12463.3262    6.0000    0.7633    0.5664    3.6049    2.3278    3.5006    0.5119  2.5229E-02 -22451.2598  2.8368E-07
12463.3281    6.0000    0.7633    0.5607    3.6052    2.3235    3.5028    0.5120  2.0471E-02 -22451.2598  1.7868E-07
12463.3311    6.0000    0.7633    0.5551    3.6055    2.3184    3.5054    0.5121  1.6096E-02 -22451.2598  9.9579E-08
12463.3340    6.0000    0.7633    0.5496    3.6058    2.3122    3.5087    0.5122  1.2106E-02 -22451.2598  4.5082E-08
12463.3369    6.0000    0.7633    0.5441    3.6063    2.3039    3.5129    0.5123  8.5000E-03 -22451.2598  1.3064E-08
12463.3418    6.0000    0.7633    0.5388    3.6068    2.2924    3.5188    0.5125  5.3499E-03 -22451.2598  4.5603E-10
12463.3477    6.0000    0.7633    0.5356    3.6074    2.2822    3.5240    0.5126  3.6347E-03 -22451.2598  1.2426E-10
